alpha power seltype Ne rec mut s1 s2 h t nsim tf
0.1 0.88 OD 2000 1e-7 1e-7 0.5 0.2 0 160000 100 0.5
0.1 0.88 OD 2000 1e-7 1e-7 0.05 0.1 0 320000 100 0.5
0.1 0.88 OD 2000 1e-7 1e-7 0.02 0.05 0 320000 100 0.5
0.1 0.88 OD 20000 1e-8 1e-7 0.05 0.1 0 320000 100 0.3333333
0.1 0.88 OD 20000 1e-8 1e-7 0.02 0.01 0 320000 100 0.5
0.1 0.88 OD 20000 1e-8 1e-7 0.02 0.01 0 320000 100 0.3333333
0.1 0.885416666666667 OD 2000 1e-8 1e-8 0.2 0.5 0 320000 96 0.5
0.1 0.87 OD 2000 1e-8 1e-8 0.2 0.5 0 160000 100 0.2857143
0.1 0.87 OD 2000 1e-8 1e-8 0.1 0.05 0 160000 100 0.3333333
0.1 0.87 OD 2000 1e-8 1e-8 0.01 0.02 0 320000 100 0.3333333
0.1 0.87 OD 2000 1e-8 1e-7 0.5 0.5 0 16000 100 0.5
0.1 0.87 OD 2000 1e-7 1e-7 0.5 0.2 0 320000 100 0.5
0.1 0.87 OD 2000 1e-7 1e-7 0.02 0.01 0 160000 100 0.3333333
0.1 0.87 OD 20000 1e-8 1e-7 0.2 0.1 0 320000 100 0.3333333
0.1 0.87 OD 20000 1e-8 1e-7 0.02 0.05 0 320000 100 0.5
0.1 0.878787878787879 OD 2000 1e-8 1e-8 0.01 0.02 0 160000 99 0.3333333
0.1 0.871287128712871 OD 20000 1e-8 1e-7 0.1 0.1 0 160000 101 0.5
0.1 0.86 OD 2000 1e-8 1e-8 0.02 0.01 0 320000 100 0.3333333
0.1 0.86 OD 2000 1e-8 1e-7 1 0.1 0 320000 100 0.09090909
0.1 0.86 OD 2000 1e-8 1e-7 0.2 0.2 0 16000 100 0.5
0.1 0.86 OD 2000 1e-7 1e-7 1 1 0 32000 100 0.5
0.1 0.86 OD 2000 1e-7 1e-7 0.05 0.02 0 320000 100 0.5
0.1 0.86 OD 20000 1e-8 1e-7 1 0.5 0 320000 100 0.3333333
0.1 0.86 OD 20000 1e-8 1e-7 0.2 0.2 0 160000 100 0.5
0.1 0.86 OD 20000 1e-8 1e-7 0.1 0.2 0 320000 100 0.3333333
0.1 0.86 OD 20000 1e-8 1e-7 0.1 0.05 0 320000 100 0.3333333
0.1 0.86 OD 20000 1e-8 1e-7 0.05 0.02 0 320000 100 0.2857143
0.1 0.868686868686869 OD 2000 1e-8 1e-8 0.02 0.05 0 320000 99 0.2857143
0.1 0.86734693877551 OD 2000 1e-8 1e-8 0.1 1 0 320000 98 0.09090909
0.1 0.861386138613861 OD 20000 1e-8 1e-8 1 1 0 160000 101 0.5
0.1 0.861386138613861 OD 20000 1e-8 1e-8 0.1 0.1 0 320000 101 0.5
0.1 0.861386138613861 OD 20000 1e-8 1e-7 0.5 0.5 0 320000 101 0.5
0.1 0.861386138613861 OD 20000 1e-8 1e-7 0.5 0.5 0 160000 101 0.5
0.1 0.85 OD 2000 1e-8 1e-7 0.1 0.02 0 32000 100 0.1666667
0.1 0.85 OD 2000 1e-7 1e-7 0.2 0.5 0 320000 100 0.5
0.1 0.85 OD 20000 1e-8 1e-7 0.1 0.2 0 160000 100 0.3333333
0.1 0.85 OD 20000 1e-8 1e-7 0.1 0.1 0 160000 100 0.5
0.1 0.85 OD 20000 1e-8 1e-7 0.05 0.1 0 320000 100 0.5
0.1 0.85 OD 20000 1e-8 1e-7 0.05 0.05 0 160000 100 0.5
0.1 0.85 OD 20000 1e-8 1e-7 0.01 0.02 0 320000 100 0.5
0.1 0.857142857142857 OD 2000 1e-8 1e-8 0.2 1 0 160000 98 0.1666667
0.1 0.84 OD 2000 1e-8 1e-8 0.5 0.2 0 320000 100 0.5
0.1 0.84 OD 2000 1e-8 1e-8 0.01 0.02 0 320000 100 0.5
0.1 0.84 OD 2000 1e-8 1e-7 0.5 0.1 0 32000 100 0.1666667
0.1 0.84 OD 2000 1e-8 1e-7 0.02 0.1 0 32000 100 0.1666667
0.1 0.84 OD 2000 1e-7 1e-7 0.05 0.02 0 160000 100 0.5
0.1 0.84 OD 2000 1e-7 1e-7 0.02 0.01 0 160000 100 0.5
0.1 0.84 OD 20000 1e-8 1e-7 1 0.5 0 160000 100 0.3333333
0.1 0.84 OD 20000 1e-8 1e-7 0.2 0.5 0 320000 100 0.2857143
0.1 0.84 OD 20000 1e-8 1e-7 0.2 0.1 0 320000 100 0.5
0.1 0.842105263157895 OD 2000 1e-8 1e-7 0.05 0.01 0 160000 19 0.1666667
0.1 0.83 OD 2000 1e-7 1e-7 0.2 0.5 0 160000 100 0.2857143
0.1 0.83 OD 2000 1e-7 1e-7 0.1 0.2 0 160000 100 0.5
0.1 0.83 OD 20000 1e-8 1e-8 0.02 0.02 0 320000 100 0.5
0.1 0.83 OD 20000 1e-8 1e-7 0.5 1 0 160000 100 0.3333333
0.1 0.83 OD 20000 1e-8 1e-7 0.5 0.2 0 160000 100 0.2857143
0.1 0.83 OD 20000 1e-8 1e-7 0.1 0.2 0 320000 100 0.5
0.1 0.83 OD 20000 1e-8 1e-7 0.01 0.02 0 320000 100 0.3333333
0.1 0.83 OD 20000 1e-8 1e-7 0.01 0.01 0 160000 100 0.5
0.1 0.838383838383838 OD 2000 1e-8 1e-8 0.02 0.01 0 160000 99 0.3333333
0.1 0.838383838383838 OD 2000 1e-8 1e-8 0.01 0.02 0 160000 99 0.5
0.1 0.833333333333333 OD 2000 1e-8 1e-8 1 0.2 0 160000 96 0.1666667
0.1 0.82 OD 2000 1e-8 1e-7 1 0.2 0 32000 100 0.1666667
0.1 0.82 OD 2000 1e-7 1e-7 0.02 0.05 0 160000 100 0.2857143
0.1 0.82 OD 2000 1e-7 1e-7 0.02 0.01 0 320000 100 0.5
0.1 0.82 OD 20000 1e-8 1e-7 0.05 0.02 0 160000 100 0.2857143
0.1 0.828571428571429 OD 2000 1e-7 1e-8 1 1 0 320000 70 0.5
0.1 0.828282828282828 OD 2000 1e-8 1e-8 0.1 0.5 0 160000 99 0.1666667
0.1 0.828125 OD 2000 1e-8 1e-8 1 1 0 16000 64 0.5
0.1 0.81 OD 2000 1e-8 1e-8 0.5 0.1 0 320000 100 0.1666667
0.1 0.81 OD 2000 1e-8 1e-8 0.1 0.05 0 160000 100 0.5
0.1 0.81 OD 2000 1e-8 1e-8 0.02 0.01 0 320000 100 0.5
0.1 0.81 OD 2000 1e-7 1e-7 1 1 0 16000 100 0.5
0.1 0.81 OD 20000 1e-8 1e-8 0.1 0.1 0 320000 100 0.5
0.1 0.81 OD 20000 1e-8 1e-7 0.5 1 0 160000 100 0.5
0.1 0.818181818181818 OD 2000 1e-8 1e-8 0.02 0.01 0 160000 99 0.5
0.1 0.806122448979592 OD 2000 1e-8 1e-8 0.5 0.1 0 160000 98 0.1666667
0.1 0.802325581395349 OD 2000 1e-7 1e-8 0.5 0.5 0 320000 86 0.5
0.1 0.801980198019802 OD 20000 1e-8 1e-8 0.5 0.5 0 320000 101 0.5
0.1 0.7 OD 2000 1e-8 1e-7 1 0.5 0 16000 100 0.5
0.1 0.7 OD 2000 1e-7 1e-7 0.5 1 0 32000 100 0.5
0.1 0.7 OD 2000 1e-7 1e-7 0.2 0.5 0 32000 100 0.2857143
0.1 0.7 OD 2000 1e-7 1e-7 0.2 0.1 0 32000 100 0.5
0.1 0.7 OD 2000 1e-7 1e-7 0.02 0.1 0 320000 100 0.1666667
0.1 0.7 OD 20000 1e-8 1e-8 0.5 1 0 320000 100 0.5
0.1 0.7 OD 20000 1e-8 1e-8 0.1 0.2 0 320000 100 0.5
0.1 0.7 OD 20000 1e-8 1e-8 0.02 0.05 0 320000 100 0.2857143
0.1 0.7 OD 20000 1e-8 1e-8 0.02 0.01 0 320000 100 0.5
0.1 0.79 OD 2000 1e-8 1e-8 0.5 0.2 0 160000 100 0.5
0.1 0.79 OD 2000 1e-8 1e-7 0.2 1 0 32000 100 0.1666667
0.1 0.79 OD 2000 1e-8 1e-7 0.1 1 0 320000 100 0.09090909
0.1 0.79 OD 2000 1e-7 1e-7 0.02 0.05 0 160000 100 0.5
0.1 0.79 OD 20000 1e-8 1e-7 1 0.5 0 160000 100 0.5
0.1 0.79 OD 20000 1e-8 1e-7 0.1 0.05 0 160000 100 0.3333333
0.1 0.79 OD 20000 1e-8 1e-7 0.02 0.05 0 160000 100 0.2857143
0.1 0.797979797979798 OD 2000 1e-8 1e-7 0.1 0.5 0 32000 99 0.1666667
0.1 0.791666666666667 OD 2000 1e-7 1e-8 0.1 0.1 0 320000 96 0.5
0.1 0.78 OD 2000 1e-8 1e-7 0.5 1 0 16000 100 0.3333333
0.1 0.78 OD 2000 1e-8 1e-7 0.1 0.1 0 16000 100 0.5
0.1 0.78 OD 2000 1e-8 1e-7 0.01 0.01 0 16000 100 0.5
0.1 0.78 OD 20000 1e-8 1e-7 0.2 0.1 0 160000 100 0.3333333
0.1 0.78 OD 20000 1e-8 1e-7 0.02 0.02 0 160000 100 0.5
0.1 0.787234042553192 OD 2000 1e-7 1e-8 0.1 0.1 0 320000 94 0.5
0.1 0.786516853932584 OD 2000 1e-7 1e-8 0.5 1 0 320000 89 0.5
0.1 0.786516853932584 OD 2000 1e-7 1e-8 0.2 0.2 0 320000 89 0.5
0.1 0.782608695652174 OD 2000 1e-7 1e-8 0.01 0.01 0 320000 92 0.5
0.1 0.78125 OD 2000 1e-8 1e-8 0.1 0.02 0 160000 96 0.1666667
0.1 0.77 OD 2000 1e-8 1e-8 0.02 0.1 0 160000 100 0.1666667
0.1 0.77 OD 2000 1e-8 1e-7 0.5 0.2 0 16000 100 0.2857143
0.1 0.77 OD 2000 1e-8 1e-7 0.2 0.1 0 16000 100 0.3333333
0.1 0.77 OD 2000 1e-7 1e-7 0.2 1 0 320000 100 0.1666667
0.1 0.77 OD 2000 1e-7 1e-7 0.2 0.5 0 160000 100 0.5
0.1 0.77 OD 2000 1e-7 1e-7 0.2 0.2 0 32000 100 0.5
0.1 0.77 OD 2000 1e-7 1e-7 0.1 0.1 0 32000 100 0.5
0.1 0.77 OD 2000 1e-7 1e-7 0.1 0.02 0 320000 100 0.1666667
0.1 0.77 OD 2000 1e-7 1e-7 0.01 0.01 0 32000 100 0.5
0.1 0.77 OD 20000 1e-8 1e-8 0.02 0.01 0 320000 100 0.3333333
0.1 0.77 OD 20000 1e-8 1e-8 0.01 0.01 0 320000 100 0.5
0.1 0.77 OD 20000 1e-8 1e-7 0.2 0.5 0 320000 100 0.5
0.1 0.77 OD 20000 1e-8 1e-7 0.1 0.2 0 160000 100 0.5
0.1 0.77 OD 20000 1e-8 1e-7 0.02 0.01 0 160000 100 0.5
0.1 0.770833333333333 OD 2000 1e-8 1e-8 0.05 0.05 0 32000 96 0.5
0.1 0.76 OD 2000 1e-8 1e-8 0.05 0.02 0 160000 100 0.5
0.1 0.76 OD 2000 1e-7 1e-7 0.05 0.05 0 32000 100 0.5
0.1 0.76 OD 2000 1e-7 1e-7 0.02 0.02 0 32000 100 0.5
0.1 0.76 OD 20000 1e-8 1e-7 0.5 0.2 0 320000 100 0.5
0.1 0.767676767676768 OD 2000 1e-8 1e-8 0.02 0.05 0 160000 99 0.5
0.1 0.767441860465116 OD 2000 1e-8 1e-8 0.1 0.1 0 32000 86 0.5
0.1 0.764044943820225 OD 2000 1e-7 1e-8 0.5 1 0 320000 89 0.3333333
0.1 0.760416666666667 OD 2000 1e-7 1e-8 0.05 0.02 0 320000 96 0.2857143
0.1 0.75 OD 2000 1e-8 1e-7 0.2 0.5 0 16000 100 0.2857143
0.1 0.75 OD 2000 1e-8 1e-7 0.2 0.1 0 16000 100 0.5
0.1 0.75 OD 2000 1e-7 1e-8 1 1 0 16000 72 0.5
0.1 0.75 OD 2000 1e-7 1e-8 0.02 0.02 0 320000 92 0.5
0.1 0.75 OD 2000 1e-7 1e-7 0.1 0.05 0 32000 100 0.5
0.1 0.75 OD 20000 1e-8 1e-7 0.05 0.1 0 160000 100 0.5
0.1 0.75 OD 20000 1e-8 1e-7 0.05 0.02 0 320000 100 0.5
0.1 0.75 OD 20000 1e-8 1e-7 0.02 0.01 0 160000 100 0.3333333
0.1 0.757575757575758 OD 2000 1e-8 1e-8 1 0.1 0 320000 99 0.09090909
0.1 0.752808988764045 OD 2000 1e-8 1e-8 1 0.5 0 32000 89 0.3333333
0.1 0.74 OD 2000 1e-8 1e-8 0.1 1 0 160000 100 0.09090909
0.1 0.74 OD 2000 1e-8 1e-7 0.01 0.02 0 16000 100 0.3333333
0.1 0.74 OD 2000 1e-7 1e-7 1 0.2 0 320000 100 0.1666667
0.1 0.747368421052632 OD 2000 1e-7 1e-8 0.05 0.05 0 160000 95 0.5
0.1 0.741573033707865 OD 2000 1e-8 1e-8 1 0.5 0 32000 89 0.5
0.1 0.73 OD 2000 1e-8 1e-7 1 0.5 0 16000 100 0.3333333
0.1 0.73 OD 2000 1e-8 1e-7 0.02 0.05 0 16000 100 0.2857143
0.1 0.73 OD 2000 1e-8 1e-7 0.02 0.02 0 16000 100 0.5
0.1 0.73 OD 2000 1e-7 1e-7 0.5 0.5 0 16000 100 0.5
0.1 0.73 OD 2000 1e-7 1e-7 0.5 0.1 0 320000 100 0.1666667
0.1 0.73 OD 2000 1e-7 1e-7 0.1 0.5 0 320000 100 0.1666667
0.1 0.73 OD 2000 1e-7 1e-7 0.1 0.2 0 32000 100 0.5
0.1 0.73 OD 2000 1e-7 1e-7 0.1 0.05 0 32000 100 0.3333333
0.1 0.73 OD 2000 1e-7 1e-7 0.02 0.1 0 160000 100 0.1666667
0.1 0.73 OD 20000 1e-8 1e-8 0.1 0.2 0 320000 100 0.3333333
0.1 0.73 OD 20000 1e-8 1e-8 0.05 0.1 0 320000 100 0.3333333
0.1 0.73 OD 20000 1e-8 1e-7 0.2 0.1 0 160000 100 0.5
0.1 0.73 OD 20000 1e-8 1e-7 0.1 0.05 0 160000 100 0.5
0.1 0.73 OD 20000 1e-8 1e-7 0.05 0.1 0 160000 100 0.3333333
0.1 0.73 OD 20000 1e-8 1e-7 0.05 0.02 0 160000 100 0.5
0.1 0.73 OD 20000 1e-8 1e-7 0.01 0.02 0 160000 100 0.3333333
0.1 0.739583333333333 OD 2000 1e-7 1e-8 0.1 0.1 0 160000 96 0.5
0.1 0.739583333333333 OD 2000 1e-7 1e-8 0.05 0.02 0 320000 96 0.5
0.1 0.733333333333333 OD 2000 1e-8 1e-8 0.05 0.05 0 16000 90 0.5
0.1 0.731182795698925 OD 2000 1e-7 1e-8 0.05 0.1 0 320000 93 0.5
0.1 0.730337078651685 OD 2000 1e-8 1e-8 0.5 0.5 0 32000 89 0.5
0.1 0.72 OD 2000 1e-8 1e-7 0.05 0.02 0 16000 100 0.2857143
0.1 0.72 OD 2000 1e-7 1e-7 0.5 0.2 0 32000 100 0.2857143
0.1 0.72 OD 20000 1e-8 1e-8 0.5 1 0 320000 100 0.3333333
0.1 0.72 OD 20000 1e-8 1e-8 0.2 0.1 0 320000 100 0.3333333
0.1 0.72 OD 20000 1e-8 1e-7 0.01 0.02 0 160000 100 0.5
0.1 0.729166666666667 OD 2000 1e-7 1e-8 0.05 0.05 0 320000 96 0.5
0.1 0.727272727272727 OD 2000 1e-8 1e-7 0.01 0.05 0 32000 77 0.1666667
0.1 0.726315789473684 OD 2000 1e-8 1e-8 0.1 1 0 32000 95 0.09090909
0.1 0.726315789473684 OD 2000 1e-8 1e-8 0.02 0.02 0 32000 95 0.5
0.1 0.721649484536082 OD 2000 1e-8 1e-8 0.1 0.1 0 32000 97 0.5
0.1 0.71 OD 2000 1e-8 1e-7 0.5 1 0 16000 100 0.5
0.1 0.71 OD 2000 1e-7 1e-7 1 0.5 0 32000 100 0.5
0.1 0.71 OD 2000 1e-7 1e-7 0.5 0.5 0 32000 100 0.5
0.1 0.71 OD 20000 1e-8 1e-8 0.5 0.2 0 320000 100 0.2857143
0.1 0.71 OD 20000 1e-8 1e-8 0.2 0.2 0 160000 100 0.5
0.1 0.71 OD 20000 1e-8 1e-8 0.05 0.1 0 320000 100 0.5
0.1 0.71 OD 20000 1e-8 1e-7 0.5 0.2 0 160000 100 0.5
0.1 0.71 OD 20000 1e-8 1e-7 0.2 0.5 0 160000 100 0.2857143
0.1 0.719101123595506 OD 2000 1e-7 1e-8 1 0.5 0 320000 89 0.5
0.1 0.717391304347826 OD 2000 1e-7 1e-8 0.1 0.2 0 320000 92 0.5
0.1 0.715789473684211 OD 2000 1e-7 1e-8 0.1 0.1 0 160000 95 0.5
0.1 0.714285714285714 OD 2000 1e-7 1e-8 0.2 0.2 0 160000 91 0.5
0.1 0.71264367816092 OD 2000 1e-7 1e-8 0.05 0.05 0 32000 87 0.5
0.1 0.711111111111111 OD 2000 1e-7 1e-8 0.1 0.05 0 320000 90 0.5
0.1 0.709302325581395 OD 2000 1e-7 1e-8 0.05 0.05 0 16000 86 0.5
0.1 0.708333333333333 OD 2000 1e-8 1e-8 0.05 0.1 0 32000 96 0.5
0.1 0.705263157894737 OD 2000 1e-8 1e-8 0.2 0.2 0 32000 95 0.5
0.1 0.705128205128205 OD 2000 1e-8 1e-8 0.1 0.1 0 16000 78 0.5
0.1 0.703296703296703 OD 2000 1e-8 1e-8 0.5 0.1 0 32000 91 0.1666667
0.1 0.6 OD 2000 1e-8 1e-7 1 0.2 0 320000 100 0.5
0.1 0.6 OD 2000 1e-8 1e-7 0.1 0.5 0 16000 100 0.1666667
0.1 0.6 OD 2000 1e-8 1e-7 0.02 0.01 0 16000 100 0.5
0.1 0.6 OD 2000 1e-7 1e-8 0.1 0.1 0 32000 90 0.5
0.1 0.6 OD 2000 1e-7 1e-7 0.1 0.05 0 16000 100 0.5
0.1 0.6 OD 2000 1e-7 1e-7 0.05 0.1 0 32000 100 0.5
0.1 0.6 OD 2000 1e-7 1e-7 0.05 0.1 0 32000 100 0.3333333
0.1 0.69 OD 2000 1e-8 1e-7 0.1 0.5 0 320000 100 0.5
0.1 0.69 OD 2000 1e-8 1e-7 0.1 0.05 0 16000 100 0.3333333
0.1 0.69 OD 2000 1e-7 1e-7 0.5 1 0 32000 100 0.3333333
0.1 0.69 OD 2000 1e-7 1e-7 0.5 0.1 0 160000 100 0.1666667
0.1 0.69 OD 2000 1e-7 1e-7 0.1 0.1 0 16000 100 0.5
0.1 0.69 OD 2000 1e-7 1e-7 0.01 0.02 0 32000 100 0.5
0.1 0.69 OD 2000 1e-7 1e-7 0.01 0.01 0 16000 100 0.5
0.1 0.69 OD 20000 1e-8 1e-7 0.02 0.05 0 160000 100 0.5
0.1 0.696969696969697 OD 2000 1e-8 1e-8 0.02 0.05 0 320000 99 0.5
0.1 0.696629213483146 OD 2000 1e-8 1e-8 0.01 0.01 0 32000 89 0.5
0.1 0.695652173913043 OD 2000 1e-7 1e-8 0.02 0.01 0 320000 92 0.5
0.1 0.693181818181818 OD 2000 1e-8 1e-8 0.2 0.5 0 32000 88 0.2857143
0.1 0.68 OD 2000 1e-8 1e-7 0.1 1 0 160000 100 0.09090909
0.1 0.68 OD 2000 1e-8 1e-7 0.05 0.1 0 16000 100 0.3333333
0.1 0.68 OD 2000 1e-8 1e-7 0.01 0.02 0 16000 100 0.5
0.1 0.68 OD 2000 1e-7 1e-7 0.2 0.2 0 16000 100 0.5
0.1 0.68 OD 2000 1e-7 1e-7 0.05 0.05 0 16000 100 0.5
0.1 0.68 OD 2000 1e-7 1e-7 0.02 0.01 0 32000 100 0.5
0.1 0.68 OD 20000 1e-8 1e-8 0.5 0.2 0 160000 100 0.2857143
0.1 0.68 OD 20000 1e-8 1e-8 0.2 0.1 0 320000 100 0.5
0.1 0.68 OD 20000 1e-8 1e-7 0.1 0.02 0 320000 100 0.1666667
0.1 0.688888888888889 OD 2000 1e-7 1e-8 0.5 0.5 0 160000 90 0.5
0.1 0.688172043010753 OD 2000 1e-7 1e-8 0.05 0.1 0 320000 93 0.3333333
0.1 0.684782608695652 OD 2000 1e-7 1e-8 0.1 0.2 0 320000 92 0.3333333
0.1 0.681159420289855 OD 2000 1e-7 1e-8 1 1 0 32000 69 0.5
0.1 0.680412371134021 OD 2000 1e-7 1e-8 0.02 0.05 0 320000 97 0.2857143
0.1 0.67 OD 2000 1e-8 1e-7 1 0.1 0 160000 100 0.09090909
0.1 0.67 OD 2000 1e-7 1e-7 0.2 1 0 160000 100 0.1666667
0.1 0.67 OD 2000 1e-7 1e-7 0.1 0.2 0 32000 100 0.3333333
0.1 0.67 OD 2000 1e-7 1e-7 0.1 0.1 0 16000 100 0.5
0.1 0.67 OD 20000 1e-8 1e-8 1 0.5 0 320000 100 0.3333333
0.1 0.67 OD 20000 1e-8 1e-8 0.2 0.5 0 320000 100 0.2857143
0.1 0.67 OD 20000 1e-8 1e-8 0.05 0.02 0 320000 100 0.2857143
0.1 0.67 OD 20000 1e-8 1e-8 0.01 0.02 0 320000 100 0.3333333
0.1 0.67 OD 20000 1e-8 1e-7 0.5 0.1 0 320000 100 0.1666667
0.1 0.67 OD 20000 1e-8 1e-7 0.02 0.1 0 320000 100 0.1666667
0.1 0.677083333333333 OD 2000 1e-8 1e-8 0.05 0.1 0 32000 96 0.3333333
0.1 0.674157303370786 OD 2000 1e-7 1e-8 1 0.5 0 320000 89 0.3333333
0.1 0.673684210526316 OD 2000 1e-7 1e-8 0.2 0.1 0 320000 95 0.5
0.1 0.673684210526316 OD 2000 1e-7 1e-8 0.01 0.02 0 320000 95 0.5
0.1 0.673684210526316 OD 2000 1e-7 1e-8 0.01 0.01 0 160000 95 0.5
0.1 0.673267326732673 OD 20000 1e-8 1e-8 0.1 0.1 0 160000 101 0.5
0.1 0.670588235294118 OD 2000 1e-8 1e-8 0.5 0.2 0 32000 85 0.2857143
0.1 0.67032967032967 OD 2000 1e-8 1e-8 0.1 0.05 0 32000 91 0.3333333
0.1 0.66 OD 2000 1e-8 1e-7 0.1 0.2 0 16000 100 0.3333333
0.1 0.66 OD 2000 1e-7 1e-7 0.1 0.02 0 160000 100 0.1666667
0.1 0.66 OD 20000 1e-8 1e-8 0.5 0.2 0 320000 100 0.5
0.1 0.66 OD 20000 1e-8 1e-8 0.1 0.1 0 160000 100 0.5
0.1 0.66 OD 20000 1e-8 1e-8 0.05 0.02 0 160000 100 0.2857143
0.1 0.66 OD 20000 1e-8 1e-8 0.02 0.05 0 160000 100 0.2857143
0.1 0.666666666666667 OD 2000 1e-8 1e-8 0.5 1 0 32000 96 0.5
0.1 0.666666666666667 OD 2000 1e-8 1e-8 0.5 1 0 32000 96 0.3333333
0.1 0.666666666666667 OD 2000 1e-8 1e-8 0.2 0.1 0 16000 81 0.5
0.1 0.663157894736842 OD 2000 1e-7 1e-8 0.2 0.1 0 320000 95 0.3333333
0.1 0.662790697674419 OD 2000 1e-7 1e-8 0.1 0.1 0 16000 86 0.5
0.1 0.65 OD 2000 1e-8 1e-7 0.02 0.01 0 16000 100 0.3333333
0.1 0.65 OD 2000 1e-7 1e-7 1 0.5 0 32000 100 0.3333333
0.1 0.65 OD 2000 1e-7 1e-7 1 0.2 0 160000 100 0.1666667
0.1 0.65 OD 2000 1e-7 1e-7 0.2 0.1 0 32000 100 0.3333333
0.1 0.65 OD 2000 1e-7 1e-7 0.05 0.1 0 16000 100 0.3333333
0.1 0.65 OD 2000 1e-7 1e-7 0.01 0.02 0 32000 100 0.3333333
0.1 0.65 OD 20000 1e-8 1e-8 0.1 0.05 0 320000 100 0.3333333
0.1 0.65 OD 20000 1e-8 1e-8 0.01 0.02 0 320000 100 0.5
0.1 0.659574468085106 OD 2000 1e-7 1e-8 0.02 0.05 0 160000 94 0.2857143
0.1 0.659090909090909 OD 2000 1e-8 1e-7 0.05 0.01 0 32000 88 0.1666667
0.1 0.65625 OD 2000 1e-8 1e-8 1 0.1 0 160000 96 0.09090909
0.1 0.655913978494624 OD 2000 1e-7 1e-8 1 0.1 0 320000 93 0.09090909
0.1 0.653465346534653 OD 20000 1e-8 1e-8 0.5 0.5 0 160000 101 0.5
0.1 0.64 OD 2000 1e-8 1e-7 1 0.2 0 16000 100 0.1666667
0.1 0.64 OD 2000 1e-7 1e-8 0.05 0.01 0 160000 25 0.1666667
0.1 0.64 OD 2000 1e-7 1e-7 0.5 0.2 0 32000 100 0.5
0.1 0.64 OD 2000 1e-7 1e-7 0.5 0.2 0 16000 100 0.2857143
0.1 0.64 OD 20000 1e-8 1e-7 0.01 0.05 0 320000 100 0.1666667
0.1 0.647887323943662 OD 2000 1e-7 1e-8 1 1 0 160000 71 0.5
0.1 0.64367816091954 OD 2000 1e-8 1e-8 0.01 0.01 0 16000 87 0.5
0.1 0.642857142857143 OD 2000 1e-8 1e-8 0.1 0.1 0 16000 84 0.5
0.1 0.642857142857143 OD 2000 1e-7 1e-8 0.5 0.5 0 16000 84 0.5
0.1 0.63 OD 2000 1e-7 1e-7 0.05 0.1 0 16000 100 0.5
0.1 0.63 OD 2000 1e-7 1e-7 0.02 0.05 0 32000 100 0.5
0.1 0.63 OD 2000 1e-7 1e-7 0.02 0.05 0 32000 100 0.2857143
0.1 0.63 OD 20000 1e-8 1e-8 0.05 0.05 0 160000 100 0.5
0.1 0.63 OD 20000 1e-8 1e-8 0.01 0.01 0 160000 100 0.5
0.1 0.63 OD 20000 1e-8 1e-7 0.05 0.01 0 320000 100 0.1666667
0.1 0.631578947368421 OD 2000 1e-8 1e-8 0.05 0.01 0 160000 19 0.1666667
0.1 0.631578947368421 OD 2000 1e-7 1e-8 0.5 0.2 0 320000 95 0.2857143
0.1 0.631578947368421 OD 2000 1e-7 1e-8 0.2 1 0 320000 95 0.1666667
0.1 0.62 OD 2000 1e-8 1e-7 0.2 1 0 16000 100 0.1666667
0.1 0.62 OD 2000 1e-8 1e-7 0.02 0.1 0 16000 100 0.1666667
0.1 0.62 OD 2000 1e-7 1e-7 0.1 0.5 0 160000 100 0.1666667
0.1 0.62 OD 2000 1e-7 1e-7 0.02 0.02 0 16000 100 0.5
0.1 0.62 OD 20000 1e-8 1e-8 0.1 0.05 0 320000 100 0.5
0.1 0.62 OD 20000 1e-8 1e-7 0.2 1 0 320000 100 0.1666667
0.1 0.62 OD 20000 1e-8 1e-7 0.1 0.5 0 320000 100 0.1666667
0.1 0.628205128205128 OD 2000 1e-8 1e-8 0.5 1 0 16000 78 0.5
0.1 0.627906976744186 OD 2000 1e-8 1e-8 0.2 0.2 0 16000 86 0.5
0.1 0.626373626373626 OD 2000 1e-8 1e-8 0.1 0.05 0 32000 91 0.5
0.1 0.623655913978495 OD 2000 1e-8 1e-8 0.2 1 0 32000 93 0.1666667
0.1 0.623655913978495 OD 2000 1e-7 1e-8 0.1 0.2 0 160000 93 0.5
0.1 0.623655913978495 OD 2000 1e-7 1e-8 0.02 0.02 0 160000 93 0.5
0.1 0.622222222222222 OD 2000 1e-7 1e-8 0.1 0.05 0 320000 90 0.3333333
0.1 0.621951219512195 OD 2000 1e-8 1e-8 0.5 0.5 0 16000 82 0.5
0.1 0.621052631578947 OD 2000 1e-8 1e-8 1 0.2 0 32000 95 0.1666667
0.1 0.621052631578947 OD 2000 1e-7 1e-8 0.5 0.1 0 160000 95 0.1666667
0.1 0.61 OD 2000 1e-8 1e-7 0.5 0.1 0 320000 100 0.5
0.1 0.61 OD 2000 1e-8 1e-7 0.1 0.05 0 16000 100 0.5
0.1 0.61 OD 2000 1e-8 1e-7 0.1 0.02 0 16000 100 0.1666667
0.1 0.61 OD 2000 1e-8 1e-7 0.02 0.1 0 320000 100 0.5
0.1 0.61 OD 2000 1e-7 1e-7 1 0.5 0 16000 100 0.5
0.1 0.61 OD 2000 1e-7 1e-7 0.2 0.5 0 32000 100 0.5
0.1 0.61 OD 2000 1e-7 1e-7 0.02 0.01 0 32000 100 0.3333333
