alpha power seltype Ne rec mut s1 s2 t
0.15 0.972972972972973 OD 2 1e-8 1e-8 1 0.5 320000
0.16 0.986486486486487 OD 2 1e-8 1e-8 1 0.5 320000
0.17 1 OD 2 1e-8 1e-8 1 0.5 320000
0.18 1 OD 2 1e-8 1e-8 1 0.5 320000
0.19 1 OD 2 1e-8 1e-8 1 0.5 320000
0.2 1 OD 2 1e-8 1e-8 1 0.5 320000
0.21 1 OD 2 1e-8 1e-8 1 0.5 320000
0.22 1 OD 2 1e-8 1e-8 1 0.5 320000
0.23 1 OD 2 1e-8 1e-8 1 0.5 320000
0.24 1 OD 2 1e-8 1e-8 1 0.5 320000
0.25 1 OD 2 1e-8 1e-8 1 0.5 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.243243243243243 OD 2 1e-8 1e-8 1 0.5 32000
0.02 0.283783783783784 OD 2 1e-8 1e-8 1 0.5 32000
0.03 0.337837837837838 OD 2 1e-8 1e-8 1 0.5 32000
0.04 0.378378378378378 OD 2 1e-8 1e-8 1 0.5 32000
0.05 0.459459459459459 OD 2 1e-8 1e-8 1 0.5 32000
0.06 0.472972972972973 OD 2 1e-8 1e-8 1 0.5 32000
0.07 0.554054054054054 OD 2 1e-8 1e-8 1 0.5 32000
0.08 0.567567567567568 OD 2 1e-8 1e-8 1 0.5 32000
0.09 0.594594594594595 OD 2 1e-8 1e-8 1 0.5 32000
0.1 0.621621621621622 OD 2 1e-8 1e-8 1 0.5 32000
0.11 0.635135135135135 OD 2 1e-8 1e-8 1 0.5 32000
0.12 0.662162162162162 OD 2 1e-8 1e-8 1 0.5 32000
0.13 0.675675675675676 OD 2 1e-8 1e-8 1 0.5 32000
0.14 0.689189189189189 OD 2 1e-8 1e-8 1 0.5 32000
0.15 0.72972972972973 OD 2 1e-8 1e-8 1 0.5 32000
0.16 0.77027027027027 OD 2 1e-8 1e-8 1 0.5 32000
0.17 0.810810810810811 OD 2 1e-8 1e-8 1 0.5 32000
0.18 0.810810810810811 OD 2 1e-8 1e-8 1 0.5 32000
0.19 0.810810810810811 OD 2 1e-8 1e-8 1 0.5 32000
0.2 0.810810810810811 OD 2 1e-8 1e-8 1 0.5 32000
0.21 0.824324324324324 OD 2 1e-8 1e-8 1 0.5 32000
0.22 0.837837837837838 OD 2 1e-8 1e-8 1 0.5 32000
0.23 0.837837837837838 OD 2 1e-8 1e-8 1 0.5 32000
0.24 0.837837837837838 OD 2 1e-8 1e-8 1 0.5 32000
0.25 0.837837837837838 OD 2 1e-8 1e-8 1 0.5 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.737704918032787 OD 2 1e-8 1e-8 1 0.9 160000
0.02 0.80327868852459 OD 2 1e-8 1e-8 1 0.9 160000
0.03 0.868852459016393 OD 2 1e-8 1e-8 1 0.9 160000
0.04 0.901639344262295 OD 2 1e-8 1e-8 1 0.9 160000
0.05 0.901639344262295 OD 2 1e-8 1e-8 1 0.9 160000
0.06 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 160000
0.07 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 160000
0.08 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 160000
0.09 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 160000
0.1 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 160000
0.11 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 160000
0.12 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 160000
0.13 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 160000
0.14 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 160000
0.15 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 160000
0.16 1 OD 2 1e-8 1e-8 1 0.9 160000
0.17 1 OD 2 1e-8 1e-8 1 0.9 160000
0.18 1 OD 2 1e-8 1e-8 1 0.9 160000
0.19 1 OD 2 1e-8 1e-8 1 0.9 160000
0.2 1 OD 2 1e-8 1e-8 1 0.9 160000
0.21 1 OD 2 1e-8 1e-8 1 0.9 160000
0.22 1 OD 2 1e-8 1e-8 1 0.9 160000
0.23 1 OD 2 1e-8 1e-8 1 0.9 160000
0.24 1 OD 2 1e-8 1e-8 1 0.9 160000
0.25 1 OD 2 1e-8 1e-8 1 0.9 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.229508196721311 OD 2 1e-8 1e-8 1 0.9 16000
0.02 0.262295081967213 OD 2 1e-8 1e-8 1 0.9 16000
0.03 0.295081967213115 OD 2 1e-8 1e-8 1 0.9 16000
0.04 0.360655737704918 OD 2 1e-8 1e-8 1 0.9 16000
0.05 0.39344262295082 OD 2 1e-8 1e-8 1 0.9 16000
0.06 0.409836065573771 OD 2 1e-8 1e-8 1 0.9 16000
0.07 0.459016393442623 OD 2 1e-8 1e-8 1 0.9 16000
0.08 0.491803278688525 OD 2 1e-8 1e-8 1 0.9 16000
0.09 0.508196721311475 OD 2 1e-8 1e-8 1 0.9 16000
0.1 0.557377049180328 OD 2 1e-8 1e-8 1 0.9 16000
0.11 0.573770491803279 OD 2 1e-8 1e-8 1 0.9 16000
0.12 0.573770491803279 OD 2 1e-8 1e-8 1 0.9 16000
0.13 0.573770491803279 OD 2 1e-8 1e-8 1 0.9 16000
0.14 0.590163934426229 OD 2 1e-8 1e-8 1 0.9 16000
0.15 0.622950819672131 OD 2 1e-8 1e-8 1 0.9 16000
0.16 0.655737704918033 OD 2 1e-8 1e-8 1 0.9 16000
0.17 0.655737704918033 OD 2 1e-8 1e-8 1 0.9 16000
0.18 0.672131147540984 OD 2 1e-8 1e-8 1 0.9 16000
0.19 0.672131147540984 OD 2 1e-8 1e-8 1 0.9 16000
0.2 0.672131147540984 OD 2 1e-8 1e-8 1 0.9 16000
0.21 0.704918032786885 OD 2 1e-8 1e-8 1 0.9 16000
0.22 0.704918032786885 OD 2 1e-8 1e-8 1 0.9 16000
0.23 0.704918032786885 OD 2 1e-8 1e-8 1 0.9 16000
0.24 0.704918032786885 OD 2 1e-8 1e-8 1 0.9 16000
0.25 0.721311475409836 OD 2 1e-8 1e-8 1 0.9 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.885245901639344 OD 2 1e-8 1e-8 1 0.9 320000
0.02 0.934426229508197 OD 2 1e-8 1e-8 1 0.9 320000
0.03 0.950819672131147 OD 2 1e-8 1e-8 1 0.9 320000
0.04 0.950819672131147 OD 2 1e-8 1e-8 1 0.9 320000
0.05 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.06 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.07 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.08 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.09 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.1 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.11 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.12 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.13 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.14 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.15 0.967213114754098 OD 2 1e-8 1e-8 1 0.9 320000
0.16 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.17 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.18 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.19 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.2 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.21 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.22 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.23 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.24 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
0.25 0.983606557377049 OD 2 1e-8 1e-8 1 0.9 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.311475409836066 OD 2 1e-8 1e-8 1 0.9 32000
0.02 0.360655737704918 OD 2 1e-8 1e-8 1 0.9 32000
0.03 0.475409836065574 OD 2 1e-8 1e-8 1 0.9 32000
0.04 0.491803278688525 OD 2 1e-8 1e-8 1 0.9 32000
0.05 0.491803278688525 OD 2 1e-8 1e-8 1 0.9 32000
0.06 0.508196721311475 OD 2 1e-8 1e-8 1 0.9 32000
0.07 0.590163934426229 OD 2 1e-8 1e-8 1 0.9 32000
0.08 0.655737704918033 OD 2 1e-8 1e-8 1 0.9 32000
0.09 0.655737704918033 OD 2 1e-8 1e-8 1 0.9 32000
0.1 0.655737704918033 OD 2 1e-8 1e-8 1 0.9 32000
0.11 0.688524590163934 OD 2 1e-8 1e-8 1 0.9 32000
0.12 0.688524590163934 OD 2 1e-8 1e-8 1 0.9 32000
0.13 0.704918032786885 OD 2 1e-8 1e-8 1 0.9 32000
0.14 0.704918032786885 OD 2 1e-8 1e-8 1 0.9 32000
0.15 0.737704918032787 OD 2 1e-8 1e-8 1 0.9 32000
0.16 0.786885245901639 OD 2 1e-8 1e-8 1 0.9 32000
0.17 0.786885245901639 OD 2 1e-8 1e-8 1 0.9 32000
0.18 0.786885245901639 OD 2 1e-8 1e-8 1 0.9 32000
0.19 0.80327868852459 OD 2 1e-8 1e-8 1 0.9 32000
0.2 0.80327868852459 OD 2 1e-8 1e-8 1 0.9 32000
0.21 0.80327868852459 OD 2 1e-8 1e-8 1 0.9 32000
0.22 0.80327868852459 OD 2 1e-8 1e-8 1 0.9 32000
0.23 0.80327868852459 OD 2 1e-8 1e-8 1 0.9 32000
0.24 0.819672131147541 OD 2 1e-8 1e-8 1 0.9 32000
0.25 0.852459016393443 OD 2 1e-8 1e-8 1 0.9 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.710144927536232 OD 2 1e-8 1e-8 1 1 160000
0.02 0.753623188405797 OD 2 1e-8 1e-8 1 1 160000
0.03 0.826086956521739 OD 2 1e-8 1e-8 1 1 160000
0.04 0.898550724637681 OD 2 1e-8 1e-8 1 1 160000
0.05 0.91304347826087 OD 2 1e-8 1e-8 1 1 160000
0.06 0.91304347826087 OD 2 1e-8 1e-8 1 1 160000
0.07 0.927536231884058 OD 2 1e-8 1e-8 1 1 160000
0.08 0.942028985507246 OD 2 1e-8 1e-8 1 1 160000
0.09 0.942028985507246 OD 2 1e-8 1e-8 1 1 160000
0.1 0.942028985507246 OD 2 1e-8 1e-8 1 1 160000
0.11 0.956521739130435 OD 2 1e-8 1e-8 1 1 160000
0.12 0.956521739130435 OD 2 1e-8 1e-8 1 1 160000
0.13 0.956521739130435 OD 2 1e-8 1e-8 1 1 160000
0.14 0.956521739130435 OD 2 1e-8 1e-8 1 1 160000
0.15 0.956521739130435 OD 2 1e-8 1e-8 1 1 160000
0.16 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.17 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.18 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.19 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.2 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.21 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.22 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.23 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.24 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
0.25 0.971014492753623 OD 2 1e-8 1e-8 1 1 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.101449275362319 OD 2 1e-8 1e-8 1 1 16000
0.02 0.173913043478261 OD 2 1e-8 1e-8 1 1 16000
0.03 0.202898550724638 OD 2 1e-8 1e-8 1 1 16000
0.04 0.289855072463768 OD 2 1e-8 1e-8 1 1 16000
0.05 0.289855072463768 OD 2 1e-8 1e-8 1 1 16000
0.06 0.36231884057971 OD 2 1e-8 1e-8 1 1 16000
0.07 0.449275362318841 OD 2 1e-8 1e-8 1 1 16000
0.08 0.478260869565217 OD 2 1e-8 1e-8 1 1 16000
0.09 0.507246376811594 OD 2 1e-8 1e-8 1 1 16000
0.1 0.536231884057971 OD 2 1e-8 1e-8 1 1 16000
0.11 0.565217391304348 OD 2 1e-8 1e-8 1 1 16000
0.12 0.565217391304348 OD 2 1e-8 1e-8 1 1 16000
0.13 0.565217391304348 OD 2 1e-8 1e-8 1 1 16000
0.14 0.594202898550725 OD 2 1e-8 1e-8 1 1 16000
0.15 0.608695652173913 OD 2 1e-8 1e-8 1 1 16000
0.16 0.623188405797101 OD 2 1e-8 1e-8 1 1 16000
0.17 0.652173913043478 OD 2 1e-8 1e-8 1 1 16000
0.18 0.652173913043478 OD 2 1e-8 1e-8 1 1 16000
0.19 0.666666666666667 OD 2 1e-8 1e-8 1 1 16000
0.2 0.710144927536232 OD 2 1e-8 1e-8 1 1 16000
0.21 0.739130434782609 OD 2 1e-8 1e-8 1 1 16000
0.22 0.782608695652174 OD 2 1e-8 1e-8 1 1 16000
0.23 0.782608695652174 OD 2 1e-8 1e-8 1 1 16000
0.24 0.782608695652174 OD 2 1e-8 1e-8 1 1 16000
0.25 0.797101449275362 OD 2 1e-8 1e-8 1 1 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.855072463768116 OD 2 1e-8 1e-8 1 1 320000
0.02 0.884057971014493 OD 2 1e-8 1e-8 1 1 320000
0.03 0.898550724637681 OD 2 1e-8 1e-8 1 1 320000
0.04 0.91304347826087 OD 2 1e-8 1e-8 1 1 320000
0.05 0.91304347826087 OD 2 1e-8 1e-8 1 1 320000
0.06 0.91304347826087 OD 2 1e-8 1e-8 1 1 320000
0.07 0.927536231884058 OD 2 1e-8 1e-8 1 1 320000
0.08 0.927536231884058 OD 2 1e-8 1e-8 1 1 320000
0.09 0.927536231884058 OD 2 1e-8 1e-8 1 1 320000
0.1 0.927536231884058 OD 2 1e-8 1e-8 1 1 320000
0.11 0.927536231884058 OD 2 1e-8 1e-8 1 1 320000
0.12 0.927536231884058 OD 2 1e-8 1e-8 1 1 320000
0.13 0.927536231884058 OD 2 1e-8 1e-8 1 1 320000
0.14 0.942028985507246 OD 2 1e-8 1e-8 1 1 320000
0.15 0.942028985507246 OD 2 1e-8 1e-8 1 1 320000
0.16 0.956521739130435 OD 2 1e-8 1e-8 1 1 320000
0.17 0.956521739130435 OD 2 1e-8 1e-8 1 1 320000
0.18 0.956521739130435 OD 2 1e-8 1e-8 1 1 320000
0.19 0.956521739130435 OD 2 1e-8 1e-8 1 1 320000
0.2 0.971014492753623 OD 2 1e-8 1e-8 1 1 320000
0.21 0.971014492753623 OD 2 1e-8 1e-8 1 1 320000
0.22 0.971014492753623 OD 2 1e-8 1e-8 1 1 320000
0.23 0.971014492753623 OD 2 1e-8 1e-8 1 1 320000
0.24 0.971014492753623 OD 2 1e-8 1e-8 1 1 320000
0.25 0.971014492753623 OD 2 1e-8 1e-8 1 1 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.333333333333333 OD 2 1e-8 1e-8 1 1 32000
0.02 0.347826086956522 OD 2 1e-8 1e-8 1 1 32000
0.03 0.434782608695652 OD 2 1e-8 1e-8 1 1 32000
0.04 0.478260869565217 OD 2 1e-8 1e-8 1 1 32000
0.05 0.521739130434783 OD 2 1e-8 1e-8 1 1 32000
0.06 0.521739130434783 OD 2 1e-8 1e-8 1 1 32000
0.07 0.579710144927536 OD 2 1e-8 1e-8 1 1 32000
0.08 0.579710144927536 OD 2 1e-8 1e-8 1 1 32000
0.09 0.579710144927536 OD 2 1e-8 1e-8 1 1 32000
0.1 0.666666666666667 OD 2 1e-8 1e-8 1 1 32000
0.11 0.710144927536232 OD 2 1e-8 1e-8 1 1 32000
0.12 0.710144927536232 OD 2 1e-8 1e-8 1 1 32000
0.13 0.710144927536232 OD 2 1e-8 1e-8 1 1 32000
0.14 0.710144927536232 OD 2 1e-8 1e-8 1 1 32000
0.15 0.710144927536232 OD 2 1e-8 1e-8 1 1 32000
0.16 0.72463768115942 OD 2 1e-8 1e-8 1 1 32000
0.17 0.753623188405797 OD 2 1e-8 1e-8 1 1 32000
0.18 0.768115942028985 OD 2 1e-8 1e-8 1 1 32000
0.19 0.797101449275362 OD 2 1e-8 1e-8 1 1 32000
0.2 0.826086956521739 OD 2 1e-8 1e-8 1 1 32000
0.21 0.840579710144927 OD 2 1e-8 1e-8 1 1 32000
0.22 0.840579710144927 OD 2 1e-8 1e-8 1 1 32000
0.23 0.840579710144927 OD 2 1e-8 1e-8 1 1 32000
0.24 0.855072463768116 OD 2 1e-8 1e-8 1 1 32000
0.25 0.869565217391304 OD 2 1e-8 1e-8 1 1 32000
